id,log2FoldChange,pval,padj
Med10,-0.4232070538,0.0823299375,0.2578971602
Med11,-0.2361966387,0.4254970996,0.7586950283
Med12,-0.3550115773,0.101511615,0.3003886209
Med12l,3.8490972206,7.28381248493426E-08,2.71390050674924E-06
Med13,0.2355308192,0.269464307,0.5784031902
Med13l,0.2111461373,0.3245023833,0.6469821126
Med14,-0.5377459794,0.0101522363,0.0546730817
Med15,-0.3463743241,0.1136733838,0.3253428983
Med16,-0.1021866132,0.6886518878,0.965251381
Med17,-0.296334045,0.2003065688,0.4761353422
Med18,-0.4132676033,0.2107032859,0.4925976316
Med19,-0.3304698804,0.1959418128,0.468916086
Med20,-0.1123847079,0.699354914,0.9703849941
Med21,-0.6243664916,0.0154348733,0.0754302123
Med22,-0.5552395072,0.0132610105,0.0670685892
Med23,0.0722382847,0.7417034893,0.9908067982
Med24,0.1080065211,0.643782101,0.9390843192
Med25,-0.2560580282,0.3758467319,0.7053987289
Med26,-0.2126755297,0.436135723,0.7676364572
Med27,-0.6870178828,0.0229515547,0.1015390676
Med28,-0.140673922,0.5150094335,0.8408084483
Med29,-0.2196719772,0.5954654752,0.9065127695
Med30,-0.4708330368,0.0793223541,0.2515435596
Med31,-0.3109757003,0.3928938652,0.7227354272
Med4,-0.3626929364,0.190425663,0.4601976144
Med6,-0.3454756822,0.1787024954,0.4422045547
Med7,-0.256632622,0.3147367067,0.6364942609
Med8,-0.5429842001,0.0221941092,0.0989628439
Med9,-0.494289539,0.1135615468,0.3252843314
Mef2a,0.583611094,0.0186607331,0.0868406068
Mef2b,0.1882469242,1,1
Mef2c,1.8064707826,0.0003491153,0.0038159584
Mef2d,-0.2036855085,0.3838314398,0.7131843926
Mefv,Inf,0.5780743769,0.8929471445
Meg3,-0.2967624506,0.6481212781,0.941744862
Megf10,-2.020164998,2.48460383960582E-15,2.34008271626875E-13
Megf11,0.7536213629,0.5163977058,0.8415627813
Megf8,-0.0925965196,0.7272026442,0.9847644721
Megf9,0.1441511184,0.6176638344,0.9237169182
Mei1,-0.9672989684,0.9807363062,1
Mei4,-1.5648754559,0.3034832291,0.6236379969
Meig1,1.8276749587,0.3033115389,0.6235043675
Meis1,0.4064656631,0.0894582396,0.2734776303
Meis2,0.1995002088,0.4037465681,0.7354373663
Meis3,0.1517295907,0.6242603636,0.9274349415
Melk,-0.6643758387,0.0024789242,0.018295691
Memo1,-0.7975190705,0.0003424424,0.0037576629
Men1,-0.2789285415,0.2129479509,0.4961060833
Meox1,2.5269226798,0.0383616974,0.1485825577
Meox2,Inf,0.5357496404,0.8559573701
Mep1a,1.8324384331,0.6151911941,0.922052543
Mepce,0.0717781004,0.7498133087,0.9955815338
Mepe,Inf,1,1
Mertk,0.3148476321,0.4061301532,0.7384303396
Mesdc1,-0.6874199743,0.018661012,0.0868406068
Mesdc2,0.0900203602,0.666905916,0.9523121416
Mesp1,Inf,0.640248352,0.9366698577
Mesp2,Inf,0.123751233,0.3444917329
Mest,1.5033129005,0.030003346,0.1238788907
Met,-1.2879525157,7.6821543005769E-06,0.0001574795
Metap1,-0.8318548712,0.0001698872,0.0021281656
Metap1d,1.1531878643,2.84232130298692E-05,0.0004742704
Metap2,-0.7872524075,0.0002249704,0.0026820836
Metrn,-0.6646889761,0.0150241983,0.0739348142
Metrnl,-1.1357875744,0.0169495444,0.0809424301
Mettl1,-1.1213961913,0.0002017138,0.0024373869
Mettl10,-0.2126236567,0.4848628166,0.8166836925
Mettl11a,-0.7275361019,0.005241097,0.0327023622
Mettl13,-0.2640662394,0.3235395035,0.6460145506
Mettl14,-0.1064022048,0.6645832981,0.9508383941
Mettl15,-0.1647883266,0.6819655902,0.9605231511
Mettl16,-0.641579083,0.0106036163,0.0565648545
Mettl17,0.3756667621,0.308392804,0.6290291441
Mettl2,-0.2774723502,0.3019114275,0.6225376574
Mettl21a,0.1213014912,0.710635767,0.9763682761
Mettl21d,-0.4400305098,0.1751101038,0.4358549101
Mettl22,-0.7332741657,0.1217868512,0.3406455185
Mettl3,-0.5443870631,0.0622245013,0.2109362068
Mettl4,-0.1526584131,0.6283185149,0.9292404941
Mettl5,-0.1106709532,0.7630867131,1
Mettl6,-0.0381302364,0.8968271871,1
Mettl7a1,1.3112913189,0.0048242924,0.0306660025
Mettl7b,3.0059746836,0.2432730177,0.5416610809
Mettl8,-0.1551894999,0.6814870405,0.9605231511
Mettl9,-0.2207268006,0.3133635714,0.6351271887
Mex3a,-0.4736023349,0.1427937622,0.3790171677
Mex3b,-0.0404369845,1,1
Mex3c,-0.614658275,0.0040415933,0.0269116779
Mex3d,-0.6525667038,0.0083225869,0.0470780168
Mfap1a,0.4635971731,0.1085610168,0.3150350767
Mfap1b,0.4581641873,0.2814892829,0.595320336
Mfap2,2.7376177783,0.0036516033,0.0248616989
Mfap3,0.0770447551,0.7189468597,0.9804767205
Mfap3l,-1.8888569297,1.91986623344597E-06,4.93892143484211E-05
Mfap4,1.4283198169,0.1556819757,0.4023287399
Mfap5,2.2610529796,0.1885979668,0.4574107769
Mff,-0.1655494936,0.4365409412,0.7680239286
Mfge8,-0.3321232823,0.184482057,0.451237096
Mfhas1,-0.4674485982,0.0908020127,0.2764666883
Mfi2,Inf,1,1
Mfn1,-0.4399677982,0.0578508489,0.2003156538
Mfn2,-0.6819544765,0.0017376862,0.0139814872
Mfng,1.5786853654,0.8918608421,1
Mfsd1,0.8870033373,0.0001015701,0.0013897646
Mfsd10,0.429656217,0.0589214995,0.2029451809
Mfsd11,0.8421589653,0.0003632522,0.0039399962
Mfsd2a,-2.047884467,4.89308068779621E-05,0.000756175
Mfsd2b,0.590659405,0.6145395361,0.9213201942
Mfsd3,0.1148849728,0.8082582756,1
Mfsd4,0.2848460727,0.4112085063,0.7443905828
Mfsd5,-0.0630489741,0.7939619584,1
Mfsd6,0.6062742357,0.1750082125,0.4357342086
Mfsd6l,Inf,1,1
Mfsd7a,1.8278462654,0.0013771732,0.0117263773
Mfsd7b,-0.2703512551,0.3589537487,0.6869794267
Mfsd7c,3.3087575491,0.0001748828,0.0021783899
Mfsd8,0.503167648,0.1077729501,0.3135360715
Mfsd9,-0.0414793221,0.9387300452,1
Mga,0.447907423,0.0754928712,0.2427981373
Mgam,-0.4843784912,0.9804679249,1
Mgat1,0.0208863373,0.9072969372,1
Mgat2,-0.5288159109,0.0193857051,0.0894274446
Mgat3,0.641405974,0.0966000238,0.2891859799
Mgat4a,1.2944758972,0.0013907468,0.0118193576
Mgat4b,-0.4133124015,0.1100818302,0.3187217035
Mgat5,-0.2140175954,0.4893525402,0.8199699268
Mgat5b,2.9135284436,0.6376422752,0.9362281967
Mgea5,0.2368798377,0.2962866584,0.6148532504
Mgll,2.5008537936,0.0328140296,0.1323006425
Mgmt,0.8256060832,0.5096259128,0.8358022734
Mgp,3.3736214252,1.23684405851175E-13,1.01295735864491E-11
Mgrn1,-0.0378112358,0.8517116668,1
Mgst1,4.004897899,1.47156588191049E-49,1.13397529072857E-46
Mgst2,2.0090716638,0.1781695131,0.4415821391
Mgst3,1.3566365103,0.002776482,0.0199871335
Mia1,-0.5117520917,0.9197722602,1
Miat,NA,NA,NA
Mib1,-0.4834536464,0.0407027783,0.1549645954
Mib2,0.8694243236,0.0009784283,0.0089758091
Mical1,-0.4899289731,0.0396302078,0.1518650346
Mical2,-1.4552653872,1.28106104600546E-06,3.44856248813352E-05
Mical3,-0.3097725352,0.311961698,0.6333501223
Micalcl,-0.4113320328,0.6169461076,0.9230971309
Micall1,-0.5207671465,0.0281666919,0.1182540683
Micall2,0.1067799778,0.64512611,0.939980019
Micu1,-0.2167944286,0.3167522899,0.6388333673
Mid1,0.1497615585,0.5374794827,0.8569617898
Mid1ip1,-0.7288426186,0.0024628689,0.0182089041
Mid2,-0.3432660984,0.2448175471,0.544258251
Midn,-0.6255345439,0.0097211119,0.0528889635
Mier1,0.3684146513,0.0916055786,0.2782636399
Mier2,-0.3438511818,0.1666263569,0.4204455686
Mier3,-0.0591743149,0.7837902512,1
Mif,-1.4588026821,8.54717102275423E-09,3.77344245699876E-07
Mif4gd,0.8770598829,0.0026475115,0.0192301899
Miip,-0.0560134232,0.822704975,1
Mill2,1.7045919383,0.5870256813,0.9004798094
Mina,-0.8039004681,0.0125236592,0.064337453
Mink1,0.1862450348,0.4767931796,0.8082271916
Minos1,-0.5105229737,0.0221888669,0.0989628439
Minpp1,-0.3210414626,0.1602187091,0.4096814141
Mios,0.6938410859,0.0036951152,0.0250974711
Mip,0.3733956299,0.825152716,1
Mipep,-0.7219345265,0.0486638842,0.1766971149
Mipol1,-1.3027475328,0.0121619721,0.0629370917
Mir103-2,1.5111647731,0.9365369335,1
Mir106b,3.2761000215,0.3066222663,0.6268894452
Mir10a,1.1279518807,0.5599633701,0.8771935541
Mir1192,-Inf,0.8418533262,1
Mir1249,0.9417353595,0.7629685168,1
Mir125a,-0.1200805443,1,1
Mir125b-1,Inf,1,1
Mir130a,-0.1251750819,1,1
Mir133a-1,-Inf,0.9805896937,1
Mir133a-2,NA,NA,NA
Mir138-1,NA,NA,NA
Mir140,NA,NA,NA
Mir143,-0.1251750819,1,1
Mir145,Inf,0.3812163246,0.710588068
Mir155,0.0416838987,1,1
Mir15b,-Inf,0.9154403378,1
Mir16-1,0.7539469351,0.768521442,1
Mir17,0.0237737499,1,1
Mir17hg,-0.6621577057,0.0564355315,0.196741017
Mir1839,1.435260867,0.6265327205,0.9282189295
Mir186,0.4593060806,0.7041268107,0.9728734049
Mir1894,0.9066876689,0.8890275541,1
Mir1898,0.4411057258,0.8455144511,1
Mir1907,0.4115379511,0.9440533082,1
Mir191,-0.1251750819,1,1
Mir192,Inf,1,1
Mir1929,-Inf,0.8616726162,1
Mir1930,-Inf,0.9806091159,1
Mir1932,Inf,0.880104998,1
Mir1934,-Inf,0.8046647194,1
Mir1938,-0.8036259212,0.8743187482,1
Mir194-1,-0.4327928894,0.9800428886,1
Mir1940,-0.1162478002,1,1
Mir1943,0.1744960819,1,1
Mir1945,-Inf,0.6515061955,0.9435319095
Mir1948,NA,NA,NA
Mir1949,-1.4423824104,0.2864167373,0.601978608
Mir1953,-Inf,0.9808095651,1
Mir1956,0.2367257343,1,1
Mir1964,-1.1251750819,0.9805508367,1
Mir1967,NA,NA,NA
Mir1968,Inf,1,1
Mir1969,1.5111647731,0.9483552027,1
Mir196a-1,0.6104209358,0.2544722567,0.5580220111
Mir196b,1.0416838987,1,1
Mir1983,-Inf,0.9154403378,1
Mir199a-1,3.1472998735,0.4601246513,0.7918948391
Mir199b,-0.1072649332,1,1
Mir20a,Inf,0.9271786863,1
Mir210,NA,NA,NA
Mir215,1.5607752166,0.8707961622,1
Mir218-1,Inf,1,1
Mir219-1,Inf,1,1
Mir221,0.8912652899,0.775247953,1
Mir224,Inf,0.6721607866,0.9550936623
Mir23a,0.9381176328,0.8582498371,1
Mir23b,2.7691664453,0.5878684748,0.9010156634
Mir24-2,-0.8845542214,0.5695956049,0.8859040633
Mir25,0.4600046418,0.7153104587,0.9788246191
Mir26a-2,-1.1072649332,0.9804168537,1
Mir26b,-0.6218264103,0.9805090802,1
Mir27a,-0.0558875788,1,1
Mir27b,3.7090903632,0.2523747163,0.5548578091
Mir2861,-1.7041922037,0.8693223421,1
Mir296,-2.9248814354,0.625200685,0.9276005447
Mir29a,1.5607752166,0.9254969203,1
Mir301,Inf,0.8261286935,1
Mir3057,-0.0775442747,1,1
Mir3058,-0.1251750819,1,1
Mir3060,-0.1691750935,0.9746323475,1
Mir3061,0.4660799584,0.6534746793,0.944747877
Mir3064,-0.136086631,0.795478468,1
Mir3068,-1.3671430784,0.7871946745,1
Mir3072,0.5111647731,1,1
Mir3074-1,0.0371854737,1,1
Mir3091,-1.0586601524,0.4108180988,0.7439221564
Mir3096,-0.6277963917,0.9805649394,1
Mir3097,NA,NA,NA
Mir30c-1,-Inf,0.8624583395,1
Mir31,-0.549619527,0.6963720677,0.9691435718
Mir3100,Inf,0.8103771796,1
Mir3101,0.9384430573,0.5508020806,0.8677345817
Mir3108,-Inf,0.9805924181,1
Mir3109,-0.0308691212,1,1
Mir3112,-0.4793678912,0.7031629965,0.9727106051
Mir32,-0.1072649332,1,1
Mir324,-0.5357558455,0.9798999118,1
Mir331,-1.3635699643,0.8713835694,1
Mir339,0.6266463994,1,1
Mir343,1.3058644105,0.8492945205,1
Mir344b,-Inf,0.8862032724,1
Mir344d-2,-Inf,0.9803298911,1
Mir345,-0.7964530344,0.8951671516,1
Mir3473,-0.1192297029,1,1
Mir3473c,-Inf,0.8646077585,1
Mir34c,Inf,1,1
Mir365-2,-1.4888352269,0.7368356139,0.9886117859
Mir374,-Inf,0.9803203734,1
Mir377,-0.1251750819,1,1
Mir3960,-0.1251750819,1,1
Mir421,-1.2312418025,0.7568896794,0.9995973787
Mir423,0.8748249181,1,1
Mir425,-0.0122719237,1,1
Mir452,Inf,0.7836245737,1
Mir466i,2.9504078271,0.4817755357,0.8139053967
Mir467f,-0.6337417707,0.9804453228,1
Mir468,Inf,1,1
Mir484,-Inf,0.9810359298,1
Mir5100,-1.5611887508,0.8856554857,1
Mir5103,2.8080277555,0.5091797256,0.8356363879
Mir5119,-0.0182419051,1,1
Mir5133,-0.7426245266,0.4362116379,0.7676364572
Mir5134,0.0237737499,1,1
Mir568,1.0289529876,0.4686141218,0.8004845948
Mir674,Inf,0.7992948038,1
Mir677,-0.229494694,0.9757089846,1
Mir682,-0.4826859768,0.0395843934,0.151758078
Mir684-1,0.0634268042,1,1
Mir687,Inf,1,1
Mir693,-Inf,0.9803297642,1
Mir695,-Inf,0.9803341241,1
Mir697,-0.3055804773,0.9136686766,1
Mir7-1,0.3471559322,0.8089068301,1
Mir700,0.0416838987,1,1
Mir703,-0.7161954537,0.0319916994,0.1298743488
Mir707,-0.5807231283,0.7978231458,1
Mir709,NA,NA,NA
Mir760,-0.1072649332,1,1
Mir761,0.0321089339,1,1
Mir763,-1.2874349588,0.8473370755,1
Mir9-2,2.2879542618,0.6560504716,0.9465488141
Mir93,-0.0326026475,1,1
Mir98,NA,NA,NA
Mir99a,NA,NA,NA
Mir99b,-0.1072649332,1,1
Mira,0.0081648228,1,1
Mirg,-0.8525994044,0.2636564228,0.5705279766
Mirlet7b,1.688608016,0.3104013759,0.6313449545
Mirlet7c-2,2.7335571945,0.223136578,0.511614312
Mirlet7d,2.1522243041,0.2051180117,0.4831510263
Mirlet7e,1.5786853654,0.8661825704,1
Mirlet7f-1,Inf,0.8812111796,1
Mirlet7i,0.9381176328,0.8065343093,1
Mis12,-0.1782813163,0.430279401,0.7627721759
Mis18bp1,-0.3153263351,0.2125995303,0.4956270403
Mitd1,0.0742743292,0.8139153001,1
Mitf,2.786031676,2.01538053071023E-17,2.30856392818449E-15
Mixl1,Inf,0.7863879389,1
Mki67,-0.4461032904,0.0524551312,0.1870132389
Mki67ip,-0.6092206591,0.00700458,0.0410894964
Mkks,0.0165674988,0.9697773287,1
Mkl1,-0.0173874718,0.9874759449,1
Mkl2,-0.1468360966,0.5028523604,0.8308695967
Mkln1,-0.2437651457,0.2639936948,0.5709516747
Mknk1,0.1469564816,0.5740550844,0.8897381464
Mknk2,-0.3824925359,0.0805594776,0.2544958289
Mkrn1,0.3907576322,0.1258771498,0.3480664363
Mkrn2,-0.4746004042,0.0827812286,0.2587371255
Mkrn3,-0.0426076618,0.9569798002,1
Mks1,0.4957622795,0.502666802,0.8308695967
Mkx,1.6063704711,0.0002422996,0.0028505938
Mlana,-0.1251750819,1,1
Mlc1,-0.3250475356,0.9190182909,1
Mlec,-0.2341775939,0.245850273,0.5455366072
Mlf1,1.4961193513,0.0021529849,0.0164190521
Mlf1ip,-0.3830677399,0.215334299,0.4995951715
Mlf2,-1.0515708048,5.46556257806396E-06,0.0001195974
Mlh1,-0.1382876441,0.584161972,0.8977697318
Mlh3,-0.0520629545,0.926701128,1
Mlkl,-0.6434757146,0.0211006846,0.0952142418
Mll1,-0.0731156361,0.702536788,0.9723329387
Mll2,-0.6030359576,0.011572448,0.0606828677
Mll3,0.2441957653,0.3638398258,0.6920426979
Mll5,0.4626629211,0.0311680486,0.1272313817
Mllt1,-0.2947670681,0.2900529488,0.6064710954
Mllt10,-0.1001801841,0.6594980223,0.9485424596
Mllt11,-0.7734472607,0.0030352724,0.0215481461
Mllt3,0.2067418954,0.4321801542,0.7641936846
Mllt4,-0.3467484421,0.0975133099,0.2912001307
Mllt6,0.7828279019,0.0031975756,0.022425056
Mlph,1.0237737499,1,1
Mlst8,0.0055824801,0.9796497892,1
Mlx,-0.1658883847,0.4923069149,0.8223629033
Mlxip,0.0528679521,0.8368366948,1
Mlxipl,2.8729167625,0.2552346971,0.5590431292
Mlycd,0.3808440567,0.320156158,0.642476517
Mmaa,-0.0136367098,0.9795021472,1
Mmab,0.2554804442,0.3226802738,0.6451198694
Mmachc,-0.5592821621,0.0754327011,0.2426585543
Mmadhc,-0.6360819925,0.0046494885,0.029832843
Mmd,0.6645226311,0.059154806,0.2033768864
Mmd2,1.0416838987,1,1
Mme,5.0853404918,2.06622802667485E-26,5.22817369197294E-24
Mmel1,-0.0308691212,1,1
Mmgt1,-0.3822323805,0.0679994625,0.2250673347
Mmgt2,-0.1712534069,0.5981760406,0.908345878
Mmp10,Inf,6.72663582287435E-09,3.03288981662736E-07
Mmp11,1.1909688396,0.0063150122,0.0379129244
Mmp12,Inf,0.006833805,0.0402408807
Mmp13,5.0426838653,0.0466617556,0.1717448421
Mmp14,0.5358250318,0.0138204279,0.0692573795
Mmp15,2.150067285,0.099543601,0.2956486805
Mmp16,-0.6377746836,0.0495091071,0.1791904125
Mmp17,-0.1801492594,0.7791934427,1
Mmp19,2.2008819211,3.60929418921386E-20,5.56257858088569E-18
Mmp1a,Inf,1,1
Mmp1b,Inf,0.0150051108,0.0738837185
Mmp2,2.525170172,6.17259067481222E-07,1.83264325236588E-05
Mmp23,0.6233338373,0.0326203462,0.1317952168
Mmp24,-0.9762262501,0.9803970989,1
Mmp25,-1.0678523486,0.8216264803,1
Mmp27,Inf,0.005861224,0.0357043947
Mmp28,1.6482859565,0.0017997272,0.0143512584
Mmp3,7.6907525236,1.2468661625307E-55,1.09060815686674E-52
Mmp8,Inf,0.4455208685,0.7766198141
Mmp9,3.840514723,1.55094712765892E-08,0.000000646
Mmrn2,2.1467909491,0.3588448412,0.6869794267
Mms19,-0.0426090431,0.8398677133,1
Mms22l,-0.2201790066,0.3351376758,0.6594995958
Mn1,-0.3372249514,0.1516320494,0.3952513434
Mnat1,-0.4634885516,0.0673002315,0.2233197933
Mnd1,-0.5760596802,0.3220116614,0.6444243144
Mnda,0.5800003127,0.0730975548,0.2368545195
Mndal,2.9501664479,2.73506438608042E-07,8.95126381027439E-06
Mns1,-0.0099701673,0.946820531,1
Mnt,0.5397738026,0.0201305298,0.0920120979
Moap1,-2.6982222222,0.5569483876,0.8744971765
Mob1a,-0.3512406047,0.1006527842,0.298315848
Mob1b,-0.1401294276,0.5192822351,0.8438025239
Mob2,0.0856541211,0.755669697,0.9991088408
Mob3a,-0.6990380449,0.0051911209,0.0324622176
Mob3b,1.5024325692,0.0425012197,0.1602943665
Mob3c,0.5955508011,0.0888341218,0.2723828662
Mob4,-0.1391015549,0.5173040496,0.8423643793
Mocos,0.8902961888,0.10249882,0.3021496252
Mocs1,0.5823736892,0.032735832,0.1321358477
Mocs2,-0.0266208319,0.8889145523,1
Mocs3,-0.2662816246,0.6057828479,0.9144187179
Mog,1.2761000215,0.8892388975,1
Mogat1,NA,NA,NA
Mogat2,-2.2420943272,0.0003227248,0.0035849372
Mogs,-0.3679292238,0.1120915375,0.3223692612
Mon1a,-0.1003494558,0.769662792,1
Mon1b,0.3318134348,0.211728934,0.4943432453
Mon2,-0.0347189086,0.8700584707,1
Morc2a,-0.3443118772,0.1519600524,0.3957871822
Morc2b,1.1743742633,0.5875396316,0.9007982549
Morc3,0.1894708101,0.4907674587,0.8209075847
Morc4,-0.7740826168,0.0013884734,0.0118166613
Morf4l1,0.0644950163,0.8147966294,1
Morf4l2,-0.7462688612,0.0002844579,0.0032517969
Morn1,1.6132866899,0.0832439954,0.2598003412
Morn2,0.5887820392,0.344499578,0.6704583193
Morn3,2.0254925677,0.3958730883,0.7267175382
Morn4,-0.2175159505,0.4275973427,0.7603375028
Morn5,4.2365078392,0.1599376869,0.4091562966
Mos,-0.7432427295,0.8772225955,1
Mosc1,Inf,0.7855376747,1
Mosc2,0.2865089114,0.3296637172,0.6529695278
Mospd1,-0.1676266922,0.5090824945,0.8355911513
Mospd2,0.0086608061,1,1
Mospd3,0.0419291487,0.8653285974,1
Mospd4,2.196119305,0.4306678812,0.7629935531
Mov10,-0.7286510642,0.0298573329,0.1233361024
Mov10l1,3.1957983867,0.4850872298,0.8166836925
Moxd1,-0.4876929311,0.908350773,1
Mpdu1,-0.0743953363,0.7850660541,1
Mpdz,-0.1830303807,0.3922254542,0.7220543084
Mpeg1,1.586051065,0.3013904785,0.6218173035
Mpg,0.111747224,0.7613188453,1
Mphosph10,-0.6241661546,0.0095977215,0.0525210369
Mphosph6,-0.6280979015,0.0296050881,0.1226827325
Mphosph8,0.0349784982,0.8975763128,1
Mphosph9,0.4933050095,0.0388817355,0.1498736276
Mpi,-0.4346328785,0.0826140891,0.2583629881
Mpnd,0.0280478472,0.8925062877,1
Mpo,1.9691308788,0.7211813815,0.9813112264
Mpp1,-0.8093172453,0.0003061139,0.0034254449
Mpp2,0.2933344958,0.3028918241,0.6233974862
Mpp3,0.5299951535,0.6003766296,0.9100666131
Mpp4,-0.3617303176,0.8353118792,1
Mpp5,0.151380946,0.5378661502,0.8573189964
Mpp6,-1.1668007784,0.000000543,1.64986508982032E-05
Mpp7,0.1387163708,0.6852464322,0.9628663709
Mppe1,-0.0387023151,0.9504873186,1
Mpped1,NA,NA,NA
Mpped2,1.4193882219,0.1566648157,0.4040499764
Mprip,-0.6798649891,0.0048580782,0.0308229792
Mpst,0.0818957915,0.7589651588,1
Mpv17,1.0864190871,3.50429408583239E-05,0.0005684222
Mpv17l,0.5233660327,0.2980075828,0.6171662047
Mpv17l2,-0.275492594,0.3411703788,0.6672659704
Mpz,0.6513400985,0.8718603363,1
Mpzl1,0.0941903341,0.7288986501,0.9856032754
Mpzl3,-0.6093132149,0.7944380272,1
Mr1,0.9334521026,0.0005474659,0.0054983352
Mrap,Inf,1,1
Mrap2,Inf,0.1876425952,0.4563340864
Mras,-0.6567104366,0.0225523842,0.1000079962
Mrc1,-0.1637431536,0.9083066386,1
Mrc2,0.0748855336,0.7150554677,0.9788246191
Mre11a,-0.5637242837,0.0137842897,0.0691414788
Mreg,-0.7401262351,0.1101192229,0.3187384644
Mrfap1,-0.1494042859,0.4867751615,0.8174640231
Mrgpre,0.5068233517,0.4945886873,0.8239760555
Mrgprf,2.0226391774,4.60972650556774E-11,2.86258950362234E-09
Mrgprh,NA,NA,NA
Mri1,-0.5959018085,0.0268285097,0.1142199207
Mrm1,-0.2457764041,0.5017645662,0.8305423444
Mro,0.0416838987,1,1
Mrp63,-0.8708724781,0.0241184369,0.10549016
Mrpl1,-0.3746425427,0.1575934204,0.4053529442
Mrpl10,-0.1496029865,0.5331272586,0.8537075269
Mrpl11,-0.7584997738,0.0029324235,0.0209672608
Mrpl12,-1.0146683673,0.0020179816,0.0155858052
Mrpl13,-0.2951427267,0.1883759068,0.4570683768
Mrpl14,-0.2477063595,0.3754769063,0.7053110612
Mrpl15,-0.7962058832,0.000898394,0.0083775978
Mrpl16,-0.7851362334,0.001535359,0.0127467877
Mrpl17,-0.8037379989,0.0005513933,0.0055246871
Mrpl18,-0.402921165,0.0755902488,0.2430270223
Mrpl19,-0.8519170971,0.0053026491,0.0329530097
Mrpl2,-0.5089244189,0.1057748536,0.3091193057
Mrpl20,-0.9466208662,3.60186596245019E-05,0.0005826568
Mrpl21,-0.7574324037,0.0166957622,0.0798880205
Mrpl22,-0.7954241269,0.0737200687,0.2383250046
Mrpl23,-0.2975818914,0.804514241,1
Mrpl24,-0.1021316563,0.7261373963,0.9842006779
Mrpl27,-0.2153595422,0.4339491791,0.7659476508
Mrpl28,-0.5358284117,0.0349042864,0.138620954
Mrpl3,-0.729407358,0.001375731,0.0117199834
Mrpl30,-0.6699179401,0.0076896768,0.044086267
Mrpl32,-0.7829172428,0.0047366659,0.0302678841
Mrpl33,-0.6457287642,0.0072615607,0.0422461353
Mrpl34,-0.1907929341,0.5085024982,0.8354158482
Mrpl35,-0.5017212565,0.0430982538,0.1620054758
Mrpl36,-0.2483305698,0.3732819105,0.7026058339
Mrpl37,-0.8268933067,0.0004928971,0.0050398583
Mrpl38,-0.5209978155,0.1124645915,0.3231921574
Mrpl39,-0.3508785164,0.1473464371,0.3877622086
Mrpl4,-0.5718924954,0.0241994795,0.1057082649
Mrpl40,-0.6722070059,0.0076080383,0.0437662277
Mrpl41,-0.4617577466,0.1134393453,0.3251288623
Mrpl42,-0.8162185526,0.0029955435,0.0213196679
Mrpl43,-0.4710596612,0.0512116286,0.1838997541
Mrpl44,-0.1875153245,0.4892919203,0.8199699268
Mrpl45,-0.2202062025,0.5005164667,0.8291625676
Mrpl46,-0.5244382735,0.0784503405,0.2495718939
Mrpl47,-0.7752048171,0.0125584758,0.0644772379
Mrpl48,-0.5998930185,0.0947487809,0.2852588287
Mrpl49,-0.0572914237,0.785435982,1
Mrpl50,-0.5008485675,0.0328917608,0.1324541207
Mrpl51,-0.4055664215,0.0998046894,0.2963722017
Mrpl52,-0.6343525632,0.0125045015,0.0642974867
Mrpl53,-0.8223439122,0.0018339972,0.0145220714
Mrpl54,-0.9218230978,0.0005573638,0.0055713377
Mrpl55,-0.5427653472,0.132620654,0.3612336033
Mrpl9,-0.8172713081,0.0008294981,0.00781249
Mrps10,-0.7081603508,0.0367125906,0.1440047545
Mrps11,-0.4019370229,0.1851649939,0.4523853784
Mrps12,-0.4019332561,0.1914774851,0.4617581031
Mrps14,-0.2345906501,0.3325043764,0.6562983693
Mrps15,-0.6393887768,0.0074223073,0.04293736
Mrps16,-0.8187021637,0.003981087,0.026574223
Mrps17,-0.4577282424,0.0633727555,0.2140562307
Mrps18a,-0.2205798239,0.3893564444,0.7193504579
Mrps18b,-0.8428591254,0.0026942881,0.0195281172
Mrps18c,-0.4664524638,0.0954639145,0.2868282007
Mrps2,-0.3143112543,0.1939900725,0.4658894601
Mrps21,-0.1985003209,0.4578125205,0.7894428013
Mrps22,-0.7342265576,0.0049781771,0.0314131837
Mrps23,-0.5393962851,0.0719619152,0.2345194827
Mrps24,-0.8530311989,0.0263833831,0.1128064296
Mrps25,-0.68319045,0.0070878351,0.0415014202
Mrps26,-0.7814563333,0.0026065154,0.0190302566
Mrps27,-0.5178372989,0.0479294749,0.1748543979
Mrps28,-0.7993725921,0.0035062659,0.0240654763
Mrps30,-0.5377970239,0.0260110849,0.1117784341
Mrps31,-0.2592336396,0.3276736249,0.6505505286
Mrps33,0.0029453967,1,1
Mrps34,-0.4811068745,0.1138457501,0.3256330355
Mrps35,-0.7786124823,0.01199395,0.0622767029
Mrps36,-0.6609392806,0.3273181937,0.6501494245
Mrps5,-0.7473129403,0.0131392639,0.0666516877
Mrps6,-0.3740239965,0.1656841234,0.4187927456
Mrps7,-0.5273077649,0.0709759049,0.2320645159
Mrps9,-0.2498285783,0.3030911651,0.6234105134
Mrrf,-0.0985356837,0.7385846448,0.9889602309
Mrs2,-0.2110349813,0.4224680162,0.7560674383
Mrto4,-1.2373447193,0.0002681229,0.0031069635
Mrvi1,4.7345080207,4.1097594366838E-09,0.000000193
Ms4a10,Inf,1,1
Ms4a13,NA,NA,NA
Ms4a15,NA,NA,NA
Ms4a2,-0.29112015,0.9789851678,1
