id,log2FoldChange,pval,padj
Ntf3,-0.925066523,0.3761571427,0.7295143143
Ntf5,0.382133963,0.6946544218,0.9197207698
Nthl1,-0.6040667031,0.0598359066,0.2367851256
Ntn1,-0.5272190336,0.002992025,0.022619551
Ntn3,-0.3176344146,0.2696519154,0.6157034185
Ntn4,-1.2936810434,0.0002556409,0.0028245748
Ntn5,-1.1651641269,0.4804074761,0.803723305
Ntng1,-3.3545248181,0.0758985763,0.2792898874
Ntng2,1.3020861439,0.2163763249,0.5480726982
Ntpcr,-0.5088257324,0.0285120479,0.1386067192
Ntrk1,0.1826090802,0.9087693091,1
Ntrk3,-2.436475867,0.0575289872,0.2303032523
Nuak1,-0.2867205298,0.1152531202,0.3695915074
Nuak2,-1.7326284642,1.35363066414247E-12,6.65754235787102E-11
Nub1,-0.1211841702,0.4541023516,0.7904475474
Nubp1,0.0767566195,0.7197724239,0.9351066041
Nubp2,0.1501777708,0.4263546492,0.7697995523
Nubpl,-0.1906209739,0.6382289742,0.8887294582
Nucb1,0.1273310827,0.4133986364,0.7618762875
Nucb2,-8.98375800657106E-05,1,1
Nucks1,0.339357348,0.0806069665,0.2914447218
Nudc,0.1226352415,0.4698001367,0.7972974134
Nudcd1,0.2053376774,0.2431862122,0.5831997014
Nudcd2,0.455906209,0.024120066,0.121939153
Nudcd3,0.069969983,0.7653435019,0.9576668635
Nudt1,-0.2214520648,0.3135014879,0.6687362127
Nudt10,-0.423332338,0.6366245878,0.8882597204
Nudt11,0.8135628356,0.8952051672,1
Nudt12,-0.0997429544,0.7488341776,0.9506919045
Nudt13,-0.4235855699,0.1581765799,0.4518505884
Nudt14,-0.3576177706,0.1516043125,0.4409049898
Nudt15,-0.484655963,0.5176614524,0.8239270521
Nudt16,-0.4983090205,0.0881216952,0.3084438512
Nudt16l1,-0.3935997103,0.0477396063,0.2010248492
Nudt17,-0.8218463933,0.0753889799,0.2778899145
Nudt18,0.1720213092,0.5512550731,0.8450960994
Nudt19,-0.0318764219,0.8565684816,1
Nudt2,0.0044195043,1,1
Nudt21,0.2127720955,0.3667690266,0.7205619589
Nudt22,-0.0530586457,0.7795135809,0.9654374005
Nudt3,-0.0083753763,0.9004116556,1
Nudt4,-0.619802367,0.0001055101,0.0013010399
Nudt5,0.2394306919,0.2294233864,0.5665319428
Nudt6,0.7167080092,0.0027821083,0.0213228907
Nudt7,-0.0191094953,0.9139730474,1
Nudt8,-0.2777868555,0.313895004,0.6687362127
Nudt9,0.1989666122,0.2788674752,0.6284100953
Nuf2,0.3242861906,0.2186504214,0.550431172
Nufip1,0.4008092521,0.0409112808,0.1793802313
Nufip2,0.4320043305,0.0088036502,0.0553896327
Numa1,-0.2531980554,0.0774355581,0.283069802
Numb,0.2802130641,0.1527817301,0.4434574992
Numbl,-0.1979436535,0.2256269445,0.5608248202
Nup107,0.2466295375,0.1359243976,0.4119775946
Nup133,0.2120325955,0.1887234143,0.5033599092
Nup153,0.2367744913,0.1265831262,0.3932824047
Nup155,0.2313466232,0.1441232518,0.4286347022
Nup160,0.4645091734,0.0040896709,0.0294805677
Nup188,0.1977884999,0.2142222198,0.5447003385
Nup205,0.0800504599,0.6101857593,0.8768459521
Nup210,-1.6821308833,0.0612201124,0.2402195156
Nup210l,0.2272898766,0.6984643335,0.9220371961
Nup214,0.0889670551,0.6127486924,0.8783978929
Nup35,0.1830517572,0.4572824764,0.7925896122
Nup37,0.3615261512,0.0616621363,0.2416785097
Nup43,0.0410538824,0.875819958,1
Nup50,0.1068028757,0.5417552271,0.8387242089
Nup54,0.0814037246,0.6557954739,0.8987048494
Nup62,0.2010046447,0.2181921813,0.5500820458
Nup62-il4i1,-0.8768647448,0.5649903805,0.852163709
Nup62cl,1.1664199372,0.9420827481,1
Nup85,0.0991438488,0.6705637593,0.9072593185
Nup88,0.2992806761,0.1772724008,0.485222946
Nup93,0.3260965236,0.0382882702,0.1709339715
Nup98,0.4199852949,0.0106751954,0.064455564
Nupl1,0.4332119354,0.0116264194,0.0691728598
Nupl2,0.0064058182,1,1
Nupr1,0.4564310031,0.0118542767,0.0702442409
Nus1,0.8444444225,2.10320749639941E-07,4.62974601573139E-06
Nusap1,0.5454847876,0.0111681849,0.0670091095
Nutf2,-0.0038868896,1,1
Nvl,0.0942510131,0.5518339501,0.8454316142
Nwd1,-2.6134676668,0.1084083024,0.3542556721
Nxf1,0.062127022,0.7116507003,0.9287608154
Nxf2,0.645151081,0.6493887306,0.8948589184
Nxf3,-0.8946929211,0.5460898667,0.8417304064
Nxf7,-Inf,0.2621194276,0.6047843273
Nxn,-0.3927635969,0.0317525448,0.149914511
Nxnl1,1.5830979025,0.7351385846,0.9424797494
Nxnl2,0.1367699035,1,1
Nxph1,1.443245575,0.7279616293,0.9397878721
Nxph3,-0.4367598503,0.4379680421,0.7782782984
Nxph4,1.9446006659,0.0003781717,0.003956574
Nxt1,0.0847735506,0.6724194541,0.9084153573
Nxt2,0.7205395924,0.0106673183,0.0644306024
Nynrin,-0.7632845733,0.000009803,0.0001555286
Nyx,-0.9109606366,0.4064831623,0.7558858757
O3far1,Inf,0.3070024059,0.6601661614
Oaf,0.800533034,8.23367048640948E-05,0.0010444687
Oas1a,0.7079494248,0.0716155345,0.2691503339
Oas1b,-0.198678737,0.5712383326,0.8549986648
Oas1c,0.5347736825,0.2490230673,0.5903344967
Oas1d,-1.8814571614,0.4723582456,0.7980346295
Oas1g,0.6491214886,0.4533797685,0.7900094492
Oas1h,-0.8291291882,0.511581758,0.8226937192
Oas2,-0.1754067692,0.7335102054,0.9424797494
Oas3,1.0991866885,0.3452049185,0.7000067696
Oasl1,1.3632029464,0.0607925203,0.2394696668
Oasl2,-0.1317785512,0.6653509541,0.9045452001
Oat,-0.0093187929,0.9381545095,1
Oaz1,-0.8291291882,0.511581758,0.8226937192
Oaz2-ps,-0.0945079715,0.5531478138,0.8463146801
Oaz3,-1.7839948691,0.0026062524,0.0201636083
Obfc1,0.0566573188,0.7756799128,0.9639033032
Obfc2a,1.2397370392,1.86845224687187E-05,0.0002775111
Obfc2b,-0.1867174423,0.2656289916,0.6099969931
Obscn,-1.145601412,0.4104934879,0.7594019238
Obsl1,-0.4999849844,0.0091912658,0.0572011746
Oc90,Inf,1,1
Ocel1,-0.4653086908,0.1226197065,0.3849672858
Ociad1,0.2382611599,0.1308041307,0.4012942979
Ociad2,0.0482643872,0.8905850704,1
Ocln,-1.8354982154,0.4328432948,0.774448028
Ocm,-0.7325083295,0.5756424977,0.8549986648
Ocrl,0.0352753466,0.8275558556,0.9905810791
Odc1,0.3607778875,0.0345277974,0.15917555
Odf1,-Inf,0.3138238522,0.6687362127
Odf2,0.2568589561,0.1275368255,0.395143793
Odf2l,0.3460086909,0.0620190393,0.2428009423
Odf3,-0.8087081304,0.5631150517,0.8516650403
Odf3l1,-Inf,0.4515799391,0.7886512197
Odf4,0.0821347313,1,1
Odz3,0.1101861818,0.9055054184,1
Odz4,-0.8656834433,0.0740620429,0.2743499046
Ofd1,-0.0513776728,0.7612094321,0.9556895314
Ogdh,0.2156383589,0.2344176675,0.5724448752
Ogdhl,-0.4111813566,0.4906198019,0.8119920459
Ogfod1,0.2836994911,0.1067868481,0.3511413295
Ogfod2,-0.2078766042,0.3611196257,0.7162736065
Ogfr,0.1447702745,0.3616256282,0.7163433329
Ogfrl1,0.2679996072,0.2657414944,0.6100834569
Ogg1,0.0878472054,0.6556631117,0.8987048494
Ogn,-5.5271171433,1.64656650194162E-112,9.44799858814101E-109
Ogt,-0.1154496028,0.4329661598,0.7745632758
Oip5,0.5241700506,0.0136044114,0.0784281105
Oit3,-0.5267078164,0.5655901751,0.8522651551
Ola1,0.0469960833,0.7951351704,0.9749595286
Olfm1,-0.7601760395,0.0062169373,0.0418040463
Olfm2,-1.3825405903,0.0077735025,0.0500610069
Olfm3,-1.1059072132,0.4658183589,0.7963278514
Olfml1,-4.9512963898,0.0180683712,0.09753181
Olfml2a,-2.83423838,8.34234999108291E-14,4.69298080870919E-12
Olfml2b,-0.6184652552,0.0054146568,0.0371642354
Olfml3,-0.0874621627,0.706536238,0.9262291373
Olfr101,Inf,1,1
Olfr1033,-Inf,0.0661472412,0.2539947825
Olfr1372-ps1,-1.1686206075,0.0731528217,0.2725065296
Olfr1388,Inf,1,1
Olfr1392,-1.2111382778,0.4704334023,0.7972974134
Olfr1393,-0.3443228923,0.6368025125,0.8882597204
Olfr1417,-1.5276458609,0.2623642233,0.6049740042
Olfr1420,-0.8714071937,0.5446875535,0.8409948468
Olfr1444,-0.9080512353,0.5156912801,0.8226937192
Olfr16,Inf,1,1
Olfr18,-Inf,0.4199536093,0.7631942402
Olfr266,0.21901018,1,1
Olfr267,Inf,1,1
Olfr420,-Inf,0.203401833,0.5281396217
Olfr455,-2.4669401186,0.3647671059,0.7190571538
Olfr456,-1.4714061153,0.1187124595,0.3768239494
Olfr461,Inf,0.6608658814,0.9020545071
Olfr49,1.22500135,1,1
Olfr543,0.1014717808,1,1
Olfr544,-0.8205026977,0.5473781637,0.8420840482
Olfr545,0.5501227372,1,1
Olfr56,-0.2591763471,0.7267411571,0.9387754974
Olfr701,-Inf,0.3218226284,0.6758645536
Olfr703,-0.1813988753,0.6372721391,0.8882597204
Olfr791,NA,NA,NA
Olfr856-ps1,0.4551110803,1,1
Olfr874,NA,NA,NA
Olfr877,Inf,1,1
Olfr90,-Inf,0.3184752373,0.6739047916
Olfr91,Inf,1,1
Olfr920,-0.1783112549,0.7662534076,0.9579002293
Olfr933,Inf,1,1
Olfr934,Inf,1,1
Olfr957,0.0710411255,1,1
Olfr99,-0.6264748627,0.6299100153,0.8853161109
Olig2,Inf,1,1
Olr1,4.0232436477,1.76993487013605E-09,5.52952066325262E-08
Oma1,-0.0030790108,0.9720028672,1
Omd,-4.7750521532,0.0210833066,0.1102789547
Omg,-Inf,0.4515799391,0.7886512197
Omp,0.2737472326,0.8876998703,1
Onecut2,-1.2331555223,0.0179759679,0.0971970757
Ooep,0.6090507943,1,1
Opa1,0.1870479224,0.2353757116,0.5732537493
Opa3,0.3357669826,0.059524375,0.2357148819
Opcml,1.4415138227,0.108405621,0.3542556721
Ophn1,-0.5585914987,0.008291817,0.0528258098
Oplah,-0.4156106552,0.0155187594,0.0868183051
Opn1mw,-1.9179870857,0.3881410461,0.7407383556
Opn1sw,0.5137698296,0.696255592,0.9206040219
Opn3,0.1055818866,0.9655548466,1
Opn5,-Inf,0.4459208866,0.7848003966
Oprd1,-0.0210523051,1,1
Oprk1,-2.0611467441,0.1445578394,0.4292597288
Optc,-0.7593216035,0.4137365127,0.7618762875
Optn,-0.6328204895,0.0135365976,0.0781484077
Orai1,0.0425547007,0.8932788467,1
Orai2,0.0850273013,0.7423419839,0.9471855382
Orai3,0.0511008486,0.8316868176,0.9932004716
Oraov1,-0.4240039543,0.0587888173,0.2336081951
Orc1,0.6778211824,0.0006542973,0.0063169231
Orc2,0.1150021739,0.4699969145,0.7972974134
Orc3,0.1534489056,0.3445629961,0.6995330779
Orc4,0.266791077,0.1229271308,0.3857058383
Orc5,0.4307506479,0.0290881623,0.1404396493
Orc6,0.3233280752,0.0434800041,0.1876792352
ORF19,-0.5651099477,0.0003833835,0.0039971384
ORF61,0.110094397,0.5559239038,0.8481051113
ORF63,-2.4105595867,2.9065220955174E-10,1.05777740702403E-08
Orm1,2.1306475785,0.6169262406,0.8806959555
Orm2,-0.2452189944,0.6870478704,0.9164848684
Orm3,-Inf,0.2576887795,0.5990549023
Ormdl1,0.0748166727,0.7656822525,0.9578515654
Ormdl2,-0.0650221383,0.7879959259,0.9703528055
Ormdl3,-0.0173624427,0.8734060766,1
Os9,-0.2107439826,0.2147596826,0.5455834086
Osbp,0.1547628566,0.3271388279,0.6811319372
Osbp2,0.3106467304,0.751629624,0.9523873971
Osbpl10,0.33042462,0.3780217345,0.7312166093
Osbpl11,0.1015337503,0.5516395163,0.8452841939
Osbpl1a,-0.8638932564,4.23217593469194E-08,1.066502999757E-06
Osbpl2,0.0647074597,0.7206060007,0.9358298839
Osbpl3,-0.0740960366,0.7987190083,0.9763263818
Osbpl5,-0.8532648824,4.27584613187192E-08,1.06889098905683E-06
Osbpl6,-1.0296915697,1.02776463914933E-07,2.40706673446485E-06
Osbpl7,-0.2692663738,0.3104549265,0.6649232368
Osbpl8,0.2743575979,0.0950748798,0.325048457
Osbpl9,0.1024475724,0.5171522259,0.8235206675
Oscar,-0.4007013793,0.6204715289,0.8824916878
Oscp1,-0.3366397741,0.1285158603,0.3970138659
Osgep,-0.3060568451,0.1871100781,0.5009195778
Osgepl1,0.2068023859,0.5093114215,0.8226937192
Osgin1,-0.7663543673,0.0029135317,0.022152621
Osgin2,0.5611663854,0.0094054042,0.0583440099
Osmr,0.718466183,1.07351999737392E-05,0.0001693185
Osr1,-1.6647424326,2.17715656293819E-13,1.17117415857556E-11
Osr2,-6.3748469331,9.25529737290142E-19,8.90059714956006E-17
Ost4,0.1759484198,0.3775071543,0.7310617792
Osta,-Inf,0.3211881722,0.6758645536
Ostc,0.4854192162,0.0031013796,0.0233029894
Ostf1,0.2631352767,0.1580994736,0.4517052844
Ostm1,-0.1846863435,0.2728974832,0.6199857934
Otoa,0.2410653572,1,1
Otof,Inf,1,1
Otog,Inf,1,1
Otogl,-1.8570876904,0.213819687,0.5441618505
Otop1,-0.1236921612,0.7317970452,0.9417729019
Otos,-0.2063566407,0.7347067081,0.9424797494
OTTMUSG00000016609,Inf,1,1
Otub1,-0.0349357282,0.7984674997,0.976293759
Otub2,-0.0103530077,0.9501882911,1
Otud1,-0.3637883052,0.0722711236,0.2708632968
Otud3,-0.0145285193,0.8998476003,1
Otud4,0.6859552193,0.000250542,0.0027788856
Otud5,0.2346786319,0.155159331,0.4472375947
Otud6b,0.3249398851,0.0574635932,0.2301485095
Otud7a,0.3866884527,1,1
Otud7b,0.21294708,0.1880770935,0.5021807177
Otx1,-1.1712531766,0.1536503267,0.4449010469
Ovca2,0.0218629701,0.9846264977,1
Ovgp1,0.0403276169,0.9933796099,1
Ovol1,-0.9788491585,0.1631120858,0.4609770884
Ovol2,-0.8423064613,0.5566274536,0.8484711756
Oxa1l,-0.1300882433,0.4421067248,0.7821261908
Oxct1,-0.8203982311,1.98582030672835E-07,4.40514313917807E-06
Oxgr1,-0.9189534367,0.5362835277,0.8357376193
Oxnad1,0.1407679594,0.5883220606,0.861830989
Oxr1,-0.0409763921,0.7760392839,0.9640029808
Oxsm,-0.0289683951,0.9237429568,1
Oxsr1,-0.0061975226,0.9604327571,1
Oxt,-0.78098982,0.5667185535,0.8526556438
Oxtr,-3.3309866366,1.80290151180958E-16,1.37933984996845E-14
P2rx2,0.1549915041,1,1
P2rx3,-0.5611581937,0.2526474857,0.5931008687
P2rx4,0.4036956145,0.0350236461,0.1612024182
P2rx5,-2.3587712176,6.66099373376594E-16,4.87924877161902E-14
P2rx6,-1.013696748,0.3101851474,0.6647817639
P2rx7,0.0888742751,0.7389604765,0.9451003639
P2ry1,-1.4851876429,1.07212258873912E-05,0.0001693167
P2ry14,0.3879353303,0.8770972514,1
P2ry2,0.3070086482,0.3536453641,0.708648116
P2ry6,0.8622937622,0.826729075,0.9898667522
P4ha1,1.086696578,2.40811985490578E-11,0.000000001
P4ha2,1.5648941841,6.08079387627015E-18,5.50919925190075E-16
P4ha3,0.1045432967,0.6220937546,0.8831935581
P4hb,0.5189424326,0.0007269831,0.0069025301
P4htm,-1.2793730853,0.0380795328,0.1703927938
Pa2g4,-0.0245038882,0.8332403404,0.994274173
Pabpc1,0.2266623118,0.1403350202,0.4211518546
Pabpc1l,0.3247352118,0.7349066609,0.9424797494
Pabpc2,0.0962094003,1,1
Pabpc4,-0.2541513035,0.175576526,0.4824400013
Pabpc4l,-0.4376741504,0.5268335013,0.829423074
Pabpc6,-0.292560689,0.7023653171,0.924291978
Pabpn1,0.0751930019,0.7233308337,0.9369012017
Pacrg,-1.0863567052,0.1090205679,0.355479125
Pacrgl,0.2720234783,0.2885723971,0.6399749091
Pacs1,0.3184299305,0.0569359218,0.2289105804
Pacs2,-0.9167353465,0.000000001,3.28398504904106E-08
Pacsin1,-0.8766541217,0.4678904869,0.7972974134
Pacsin2,-0.1794073045,0.2198753901,0.5522682203
Pacsin3,-0.3494463826,0.08393963,0.2993446842
Padi1,0.2199899573,1,1
Padi2,-0.8814571614,0.6243240361,0.8840455802
Padi3,-0.8814571614,0.5787027258,0.8563387536
Padi4,-2.3820839443,0.2573760977,0.5990549023
Padi6,-0.8291291882,0.627829229,0.8845190941
Paf1,-0.1057355507,0.4968073797,0.8170480782
Pafah1b1,0.3347820729,0.0296289907,0.1425072496
Pafah1b2,0.3373800239,0.0272683636,0.1339416624
Pafah1b3,0.2547799505,0.178759339,0.4877418388
Pafah2,-0.7344068528,0.0002871765,0.0031248138
Pag1,-0.9042353835,0.0005055625,0.0050450741
Paics,-0.0400964017,0.7799072135,0.9655032559
Paip1,0.2759164408,0.0833196152,0.2978741134
Paip2,0.2098207392,0.1800606633,0.4898947777
Paip2b,0.0848888771,0.5971998432,0.8669419886
Pak1,-0.1468102117,0.3807394821,0.733443313
Pak1ip1,0.4291151542,0.0116153901,0.0691619944
Pak2,0.1984562251,0.2193061982,0.5512281037
Pak3,0.5508031968,0.0414472449,0.1813881521
Pak4,0.0786162255,0.7396832302,0.9454895021
Pak6,-2.3880718866,0.0001047977,0.0012931812
Pak7,1.8704535873,1,1
Palb2,0.3103375554,0.2166575727,0.5480825404
Palld,-0.5325493866,0.0015987197,0.0134245662
Palm,-0.290691054,0.0603307284,0.2380267386
Palm2,-1.1162860499,1.579726534839E-06,2.9850068683555E-05
Palm3,-0.7271234848,0.2856530293,0.6361230591
Palmd,Inf,1,1
Pam,-0.1827030983,0.2833946641,0.6339643596
Pam16,-0.2220937712,0.587638654,0.8617098381
Pamr1,-5.3608798584,1.80284960658578E-25,3.33701646535135E-23
Pan2,-0.0576874161,0.7016187222,0.9237219644
Pan3,0.2827755327,0.0910482783,0.3155758099
Pank1,0.4312347186,0.064575108,0.25007782
Pank2,0.0495174688,0.7809677389,0.9661213552
Pank3,0.7951719129,7.58094768491398E-07,0.000015231
Pank4,0.0377869393,0.8511908738,1
Panx1,0.0346404129,0.9430224798,1
Panx2,0.723683191,1,1
Panx3,3.2302023592,0.5254607609,0.8284392389
Paox,-0.0670336427,0.7983719971,0.976293759
Papd4,0.1305593229,0.4990829307,0.8184566211
Papd5,0.3777494152,0.0234830259,0.1194919214
Papd7,0.2361487849,0.1490144114,0.4367269897
Papln,0.7886721296,0.7641440834,0.957606153
Papola,0.4578795976,0.0032701034,0.0243713649
Papolb,0.0746171974,1,1
Papolg,0.3000004234,0.1590587967,0.4534383375
Pappa,-2.1489869906,5.48328176069256E-16,4.06850052709318E-14
Pappa2,-1.275293718,0.0296844648,0.1425748818
Papss1,-0.3419007838,0.0219803375,0.1137953471
Papss2,0.2446297014,0.3185133836,0.6739047916
Paqr3,-0.2554501806,0.5704164474,0.8544133862
Paqr4,-1.0746695069,7.56482834150226E-06,0.00012285
Paqr5,-0.7121533759,0.2932844726,0.6451674917
Paqr6,-1.8300652972,0.0143709005,0.081805781
Paqr7,-0.1163609345,0.6607897304,0.9020545071
Paqr8,-0.9495088461,0.0002189725,0.0024701132
Paqr9,Inf,1,1
Pard3,0.0829636577,0.6471631955,0.8935018992
Pard3b,-1.2587542805,9.36533214126206E-07,1.84035191186855E-05
Pard6a,-0.0952871145,0.6882780236,0.917313247
Pard6b,-0.7380750654,0.0222873281,0.1148968374
Pard6g,-0.7292782346,4.21334721952708E-05,0.0005765386
Parg,0.2298722625,0.1960516122,0.5161944241
Park2,-Inf,0.2047212393,0.5296965901
Park7,-0.0508560671,0.7143184411,0.9310051995
Parl,0.0877607293,0.6797875435,0.912853013
Parm1,1.4391414533,0.0029338442,0.0222677222
Parn,-0.2247214797,0.2061722442,0.5317731858
Parp1,-0.1076447579,0.4591576663,0.7932184833
Parp10,-0.1238796667,0.6519502409,0.8964058741
Parp11,-0.2151339615,0.2675032829,0.6128455038
Parp12,0.1404746649,0.6714354265,0.9076256747
Parp14,0.4172315056,0.1085515118,0.3545068722
Parp16,-0.2812907518,0.2849764812,0.6356031546
Parp2,0.2464135346,0.2086983679,0.5363379579
Parp3,-0.8101338156,8.96317881636363E-08,2.12816772613632E-06
Parp4,0.1452348277,0.4226825678,0.7663041308
Parp6,-0.1358238122,0.5092507699,0.8226937192
Parp8,0.7750952116,4.77784882105808E-05,0.0006430484
Parp9,0.379524686,0.1446511228,0.429462647
Pars2,-0.2574351558,0.2736099538,0.6210339853
Parva,-0.3114533166,0.0557945706,0.2252457172
Parvb,0.5049613939,0.0395922394,0.1748885834
Parvg,0.0679102164,1,1
Pask,-0.0277429199,0.8828393997,1
Pate2,0.3386994441,1,1
Pate4,-Inf,0.3105988002,0.6649232368
Patl1,0.1161297956,0.4564876613,0.7918954551
Patz1,-0.0506308329,0.8165517069,0.9844892545
Pawr,-2.9187685302,7.55617290737947E-34,2.16786600712717E-31
Pax1,Inf,1,1
Pax3,-0.044181083,0.7897170761,0.9711522894
Pax6,-0.029219571,1,1
Pax8,-Inf,0.4512313293,0.7886512197
Pax9,0.8591474625,0.288931201,0.6400285284
Paxip1,0.1501410182,0.3568003049,0.7120288023
Pbk,0.7027244449,0.0001762042,0.0020563931
Pbld2,-1.2848200458,0.1596498002,0.4542498611
Pbp2,-1.4324893181,0.0024060937,0.0188522969
Pbrm1,0.2955165104,0.0559215227,0.2257052969
Pbx1,0.4810823763,0.0137531723,0.0789946971
Pbx2,0.0276464272,0.903327506,1
Pbx3,0.0630386618,0.7581517987,0.9544166769
Pbx4,-1.3192356497,0.0011917504,0.0105042452
Pbxip1,-0.5263400827,0.0019223452,0.0155943684
Pcbd1,0.3046857935,0.7469971277,0.9499710813
Pcbd2,-0.5645678401,0.0464795722,0.1973688196
Pcbp1,0.0664870635,0.6895319446,0.9174387732
Pcbp2,-0.0742732478,0.5770014822,0.8555328112
Pcbp3,-0.1759530854,0.3078213452,0.6614450925
Pcbp4,-0.7343782748,1.85411447710945E-06,3.46168401398721E-05
Pcca,0.1166487526,0.6483396388,0.8940574015
Pccb,-0.788558691,8.47820752069816E-05,0.0010731166
Pcdh1,-0.2524767244,0.2880483614,0.639144092
Pcdh10,-0.9906750804,0.3787135329,0.731669445
Pcdh11x,-0.9299386519,0.5152567666,0.8226937192
Pcdh12,0.1009182548,1,1
Pcdh15,0.157218746,1,1
Pcdh17,-0.1842455837,0.7537347367,0.9530295082
Pcdh18,-1.4676545261,4.51128745963441E-18,4.15279691605063E-16
Pcdh19,-0.6017686327,0.0001466863,0.00175108
Pcdh20,1.983881185,0.0090521352,0.0565397154
Pcdh7,0.0496017119,0.7309092189,0.9411473717
Pcdh9,0.4454779675,0.2346207548,0.5727142965
Pcdha10,-1.7325083295,0.434203609,0.7753507185
Pcdha12,Inf,1,1
Pcdha2,-2.418458628,0.3631249221,0.7179088559
Pcdha5,Inf,1,1
Pcdha9,-0.789838178,0.5452929997,0.841552241
Pcdhac2,-2.4185681288,0.0008118046,0.0075374353
Pcdhb10,0.818447395,1,1
Pcdhb11,-1.5032156355,0.239993236,0.5787908205
Pcdhb12,0.7616500288,0.9578498716,1
Pcdhb13,-1.3273484191,0.4133528093,0.7618762875
Pcdhb14,-0.3727526772,0.2991253979,0.6511365675
Pcdhb15,-0.8972217217,0.4047725457,0.7545759802
Pcdhb16,-0.7096005867,0.1534809577,0.4446256497
Pcdhb17,-0.5641180211,0.0871125823,0.3061567971
Pcdhb18,-0.4834708014,0.291835314,0.6434806065
Pcdhb19,-1.2213376536,0.0005014469,0.0050098123
Pcdhb2,-0.5766216082,0.5819999377,0.8584028224
Pcdhb20,-0.5243175519,0.1173897719,0.3742792267
Pcdhb21,-0.2894569231,0.4589708789,0.7932184833
Pcdhb22,-0.3597838262,0.0999561447,0.3354083968
Pcdhb3,-1.0206919982,0.3022890391,0.6550356897
Pcdhb4,-0.3676350272,0.6688867211,0.9064170682
Pcdhb5,-0.0196976522,0.935399457,1
Pcdhb6,-0.0961379259,0.7662523093,0.9579002293
Pcdhb7,-0.3460798149,0.6802460965,0.9129703562
Pcdhb8,-1.7911113109,0.3070727579,0.6601661614
Pcdhb9,-0.9015658328,0.2083911949,0.5360453934
Pcdhga1,-0.2660406025,0.6131468833,0.8784239923
Pcdhga10,0.2626425541,0.2166319711,0.5480825404
Pcdhga11,-1.0264857847,0.049403684,0.2058167996
Pcdhga12,-1.1814065922,0.0748496039,0.2763751784
Pcdhga2,0.0448347893,0.9437303489,1
Pcdhga3,-0.1097938424,0.8045454488,0.9784700425
Pcdhga4,0.4765167045,0.0959452499,0.3268401924
Pcdhga5,-0.2235971659,0.6977193226,0.9217480158
Pcdhga6,0.352782747,0.238966069,0.5779097938
Pcdhga7,0.2951992966,0.3506707426,0.7059345297
Pcdhga8,-0.8865220602,0.1411466952,0.4222626366
Pcdhga9,-0.6452552115,0.4132094335,0.7618762875
Pcdhgb1,-0.2787059865,0.7381279403,0.9444833393
Pcdhgb2,0.3929783977,0.3219886153,0.6758645536
Pcdhgb4,0.1921735012,0.8235759893,0.988187601
Pcdhgb5,-0.6433186518,0.3343734999,0.6897815617
Pcdhgb6,0.3572169721,0.1063140195,0.3506689591
Pcdhgb7,-0.3524589014,0.4410962978,0.7810957381
Pcdhgb8,-1.3469092788,0.0888145395,0.309986513
Pcdhgc3,-0.4309309033,0.003131463,0.0234982583
Pcdhgc4,-0.4117657305,0.1213207949,0.3824293011
Pcdhgc5,-0.4824476367,0.0924164973,0.318693713
Pcf11,0.3408160853,0.0391558076,0.1736968861
Pcgf1,0.5299686678,0.2210127748,0.5539284173
Pcgf2,-0.3933478723,0.0214883777,0.1117863204
Pcgf3,0.2909392048,0.0737043111,0.2736135457
Pcgf5,-0.1918915923,0.3557576195,0.7107720128
Pcgf6,0.2574719711,0.2782053184,0.6276819422
Pcid2,0.1415975752,0.417688859,0.7630368268
Pcif1,0.1387453653,0.4382794403,0.7784298685
Pck2,0.3734240415,0.0517156869,0.2126585288
Pcm1,0.1325007142,0.3798124406,0.7325639822
Pcmt1,0.0867719411,0.6178472789,0.8810158267
Pcmtd1,-0.4208070246,0.0253441289,0.1266764912
Pcmtd2,-0.0081998226,0.964995152,1
Pcna,0.1846667238,0.2443199355,0.5850220296
Pcnp,0.1778070425,0.292223528,0.6440066331
Pcnt,0.2645826986,0.1073142789,0.3518491481
Pcnx,0.0251338805,0.9030987142,1
Pcnxl2,1.794880327,0.065107959,0.2514061027
Pcnxl3,-0.0176142415,0.8791699902,1
Pcolce,-0.4014465838,0.0046204747,0.0327047841
Pcolce2,-1.5221192385,0.0048785197,0.0341377391
Pcp2,0.8436438372,1,1
Pcp4,0.1590609821,1,1
Pcp4l1,-1.6685876591,2.03383637177176E-05,0.0002997471
Pcsk1,3.6598838223,0.2513763413,0.5926848841
Pcsk1n,0.6630065594,1,1
Pcsk2,-1.7325083295,0.434203609,0.7753507185
Pcsk4,-0.5230181669,0.1138271175,0.3665267012
Pcsk5,2.8721573815,0.0001643051,0.001939882
Pcsk6,-6.3619045458,1.66074137645381E-89,4.08400029346799E-86
Pcsk7,0.0004364011,0.9749502457,1
Pcsk9,3.3090747618,7.19745289336751E-10,2.42459792771875E-08
Pctp,-0.3202604447,0.4699691423,0.7972974134
Pcx,-0.0797151163,0.6113462473,0.8777076148
Pcyox1,-0.3199624688,0.033351767,0.1555030652
Pcyox1l,-0.2305645755,0.3406386749,0.6963638475
Pcyt1a,-0.2920736025,0.08710339,0.3061567971
Pcyt1b,0.1055884868,0.8151978414,0.9835166556
Pcyt2,0.6503274105,0.0002151786,0.0024320978
Pdap1,0.0070730694,0.9919269915,1
